Title,Date Added,Age,IMDb,Netflix,Hulu,Prime Video,Disney+,Original Network,Netflix Exclusive Regions,Original,Type,Genre,Rating
The I-Land,2019,18+,4.5,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
"The Mind, Explained",2019,16+,8.1,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Turbo,2019,7+,6.4,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Life,2018,18+,6.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Life,2015,18+,6.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
On My Skin,2018,-,7.3,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Heroin(e),2017,-,6.8,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Jeff Dunham: Relative Disaster,2017,-,6.4,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Daniel Sloss: Live Shows,2018,18+,8.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
If I were an Animal,2018,-,-,-,-,-,-,-,-,False,-,-,-
The Resistance Banker,2018,-,6.9,1.0,0.0,0.0,0.0,Netflix,Selected territories including Sweden,True,-,-,-
The Forgotten,2017,-,5.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Bill Burr: Paper Tiger,2019,18+,8.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Eat Pray Love,2019,-,-,-,-,-,-,-,-,False,-,-,-
Evelyn,2019,7+,7.0,0.0,0.0,1.0,0.0,Netflix,Worldwide,True,-,-,-
Our Godfather,2019,-,6.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Terrace House: Tokyo 2019-2020,2019,-,7.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
"My Teacher, My Obsession",2018,-,4.4,1.0,0.0,0.0,0.0,Netflix,Australia,True,-,-,-
68 Kill,2019,18+,6.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
American Psycho,2019,-,-,-,-,-,-,-,-,False,-,-,-
Dante's Peak,2019,-,-,-,-,-,-,-,-,False,-,-,-
Elena,2019,-,7.6,1.0,0.0,1.0,0.0,-,-,False,-,-,-
First Kill,2019,18+,5.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
For the Birds,2019,-,7.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Igor,2019,-,-,-,-,-,-,-,-,False,-,-,-
Just Friends,2019,13+,6.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Loo Loo Kids: Johny & Friends Musical Adventures,2019,-,-,-,-,-,-,-,-,False,-,-,-
Mokalik (Mechanic),2019,-,6.5,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Mr. Woodcock,2019,-,-,-,-,-,-,-,-,False,-,-,-
My Sister's Keeper,2019,-,-,-,-,-,-,-,-,False,-,-,-
Mystic River,2019,18+,7.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Oct-01,2019,-,-,-,-,-,-,-,-,False,-,-,-
Olmo & the Seagull,2019,-,-,-,-,-,-,-,-,False,-,-,-
Open Season,2019,7+,6.1,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Phone Swap,2019,-,5.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Poseidon,2019,-,-,-,-,-,-,-,-,False,-,-,-
Rachel Getting Married,2019,-,-,-,-,-,-,-,-,False,-,-,-
Serial Killer with Piers Morgan,2019,-,3.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Spookley the Square Pumpkin,2019,all,5.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Stripes,2019,-,-,-,-,-,-,-,-,False,-,-,-
Superbad,2019,-,-,-,-,-,-,-,-,False,-,-,-
The Bridge,2019,18+,8.6,0.0,1.0,0.0,0.0,-,-,False,-,-,-
The CEO,2019,-,-,-,-,-,-,-,-,False,-,-,-
The Lake House,2019,-,-,-,-,-,-,-,-,False,-,-,-
The Last Exorcism,2019,-,-,-,-,-,-,-,-,False,-,-,-
The Saint,2019,7+,7.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Saint,2017,7+,7.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Taking of Pelham 123,2019,-,-,-,-,-,-,-,-,False,-,-,-
Transformers Rescue Bots Academy,2019,-,-,-,-,-,-,-,-,False,-,-,-
Transformers: Cyberverse,2019,7+,6.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Uncle Naji in UAE,2019,13+,5.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Used Goods,2019,-,-,-,-,-,-,-,-,False,-,-,-
You Don't Mess with the Zohan,2019,-,-,-,-,-,-,-,-,False,-,-,-
Age of Rebellion,2018,-,8.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Barça Dreams,2018,-,7.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Brick,2018,-,-,-,-,-,-,-,-,False,-,-,-
Carbon,2018,-,6.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Delirium,2018,18+,5.7,1.0,0.0,1.0,0.0,-,-,False,-,-,-
Garbage,2018,-,3.3,1.0,0.0,1.0,0.0,-,-,False,-,-,-
Hope Aur Hum,2018,-,6.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
​​Kuch Bheege Alfaaz,2018,-,-,-,-,-,-,-,-,False,-,-,-
Love and Shukla,2018,-,7.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Murder Party,2018,-,5.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Once Again,2018,-,7.1,1.0,0.0,1.0,0.0,-,-,False,-,-,-
Pee Mak,2018,-,-,-,-,-,-,-,-,False,-,-,-
Sisters,2018,-,7.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Solo Con Tu Pareja,2018,-,-,-,-,-,-,-,-,False,-,-,-
Sparring,2018,-,6.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Stephanie,2018,18+,5.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Terrifier,2018,-,5.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Keeping Hours,2018,13+,6.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Perfect Day,2018,-,3.1,1.0,0.0,1.0,0.0,-,-,False,-,-,-
The Promise,2018,-,5.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The River Wild,2018,-,-,-,-,-,-,-,-,False,-,-,-
The Road to Calvary,2018,7+,7.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
최강전사 미니특공대 : 영웅의 탄생,2018,-,-,-,-,-,-,-,-,False,-,-,-
A Boy Name Flora A,2017,-,-,-,-,-,-,-,-,False,-,-,-
A House of Blocks,2017,-,-,-,-,-,-,-,-,False,-,-,-
Aakhri Adaalat,2017,-,5.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
"Alias JJ, la celebridad del mal",2017,-,-,-,-,-,-,-,-,False,-,-,-
All About Love,2017,-,6.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Berserk: The Golden Age Arc II - The Battle for Doldrey,2017,18+,7.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Berserk: The Golden Age Arc III - The Advent,2017,18+,7.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Brother's Shadow,2017,-,5.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Chadi Jawani Budhe Nu,2017,-,4.5,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Concrete Football,2017,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Ek Jaan Hain Hum,2017,-,6.5,1.0,0.0,0.0,0.0,-,-,False,-,-,-
FINAL FANTASY XIV Dad of Light,2017,-,-,-,-,-,-,-,-,False,-,-,-
Gurren Lagann,2017,16+,8.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
High Risk,2017,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Incorruptible,2017,-,5.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Inuyasha the Movie - L'isola del fuoco scarlatto,2017,-,-,-,-,-,-,-,-,False,-,-,-
Inuyasha the Movie - La spada del dominatore del mondo,2017,-,-,-,-,-,-,-,-,False,-,-,-
InuYasha: The Movie 2: The Castle Beyond the Looking Glass,2017,-,-,-,-,-,-,-,-,False,-,-,-
Khoon Khoon,2017,-,5.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
LEGO Elves: Secrets of Elvendale,2017,-,-,-,-,-,-,-,-,False,-,-,-
Little Evil,2017,18+,5.7,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Lorai: Play to Live,2017,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Manoranjan,2017,-,6.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Mujrim,2017,-,5.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Naruto Shippuden : Blood Prison,2017,-,-,-,-,-,-,-,-,False,-,-,-
Naruto Shippûden the Movie: The Will of Fire,2017,-,-,-,-,-,-,-,-,False,-,-,-
Naruto Shippuden: The Movie: The Lost Tower,2017,-,-,-,-,-,-,-,-,False,-,-,-
Naruto the Movie 2: Legend of the Stone of Gelel,2017,-,-,-,-,-,-,-,-,False,-,-,-
Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,2017,-,-,-,-,-,-,-,-,False,-,-,-
Naruto the Movie: Ninja Clash in the Land of Snow,2017,16+,6.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Offline - Das leben ist kein bonuslevel,2017,-,-,-,-,-,-,-,-,False,-,-,-
Resurface,2017,-,7.0,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Rocco,2017,18+,5.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
She's Gotta Have It,2017,18+,6.7,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
She's Gotta Have It,2019,18+,6.7,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Sohni Mahiwal,2017,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Distinguished Citizen,2017,-,7.5,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Drowning,2017,-,4.4,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Guardian Brothers,2017,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Last Shaman,2017,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Lost Brother,2017,-,6.5,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Tip the Mouse,2017,-,6.5,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Todo Sobre El Asado,2017,-,-,-,-,-,-,-,-,False,-,-,-
Who the F**k Is That Guy?,2017,-,-,-,-,-,-,-,-,False,-,-,-
A Noble Intention,2016,-,-,-,-,-,-,-,-,False,-,-,-
Bon Bini Holland,2016,-,5.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Conspiracy,2016,-,6.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Dead Set,2016,18+,7.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Dukhtar,2016,7+,7.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Easy Fortune Happy Life,2016,-,5.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Figaro Pho,2016,-,-,-,-,-,-,-,-,False,-,-,-
Full Out,2016,7+,6.4,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Game Winning Hit,2016,-,1.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Holy Hell,2016,-,7.1,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Lucky Days,2016,-,-,-,-,-,-,-,-,False,-,-,-
Off Course,2016,-,5.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Saudi Arabia Uncovered,2016,-,7.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Station Horizon,2016,7+,7.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Fierce Wife,2016,16+,6.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Womanizer,2016,-,-,-,-,-,-,-,-,False,-,-,-
The Year of Happiness and Love,2016,-,-,-,-,-,-,-,-,False,-,-,-
We Need to Talk,2016,-,5.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Witches: A Century of Murder,2016,-,-,-,-,-,-,-,-,False,-,-,-
Iliza Shlesinger: War Paint,2013,-,6.7,1.0,0.0,1.0,0.0,-,-,False,-,-,-
After,2019,13+,5.4,1.0,0.0,1.0,0.0,Netflix,Selected territories,True,-,-,-
Home Is Where the Killer Is,2019,-,-,-,-,-,-,-,-,False,-,-,-
Rhythm + Flow,2019,18+,7.6,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Garuda Di Dadaku,2018,-,6.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Mo Amer: The Vagabond,2018,-,7.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Surat Dari Praha,2018,-,-,-,-,-,-,-,-,False,-,-,-
Winter on Fire: Ukraine's Fight for Freedom,2015,-,8.4,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Deon Cole: Cole Hearted,2019,-,6.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Spooky Tale of Captain Underpants Hack-a-ween,2019,-,6.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Pulang,2018,-,6.7,1.0,0.0,0.0,0.0,Netflix,Selected territories including Sweden,True,-,-,-
The Water Diviner,2019,18+,7.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Chris Brown: Welcome to My Life,2017,-,5.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
13TH,2016,-,-,-,-,-,-,-,-,False,-,-,-
Russell Peters: Almost Famous,2016,-,6.5,1.0,0.0,0.0,0.0,-,-,False,-,-,-
StoryBots Super Songs,2016,-,8.4,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Siege of Jadotville,2016,-,7.2,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Love for Sale,2019,-,7.4,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Jackpot,2018,-,6.7,1.0,0.0,1.0,0.0,-,-,False,-,-,-
Seven in Heaven,2018,13+,5.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
ID-0,2017,16+,6.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Kung Fu Yoga,2017,-,-,-,-,-,-,-,-,False,-,-,-
The Death and Life of Marsha P. Johnson,2017,-,7.2,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Legend Quest: Masters of Myth,2019,-,8.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
My Country: The New Age,2019,-,8.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Noblemen,2019,-,5.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Cahaya Dari Timur Beta Maluku,2018,-,-,-,-,-,-,-,-,False,-,-,-
Dancing Queen,2018,7+,6.9,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Emma' (Mother),2018,-,-,-,-,-,-,-,-,False,-,-,-
Empire Games,2018,7+,5.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
LOST SONG,2018,-,-,-,-,-,-,-,-,False,-,-,-
Malevolent,2018,18+,4.8,1.0,0.0,0.0,0.0,Netflix,"United States and selected territories, excluding Taiwan",True,-,-,-
Private Life,2018,-,7.2,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Super Monsters Save Halloween,2018,-,5.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
YG Future Strategy Office,2018,7+,7.1,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
A Plastic Ocean,2019,-,8.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Brother in Love,2019,-,-,-,-,-,-,-,-,False,-,-,-
In the Tall Grass,2019,18+,5.4,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Kids on the Block,2019,-,-,-,-,-,-,-,-,False,-,-,-
Raising Dion,2019,7+,7.2,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Super Monsters: Vida's First Halloween,2019,-,5.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Compulsion,2018,18+,3.7,1.0,0.0,1.0,0.0,-,-,False,-,-,-
The Dreamer,2018,-,6.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Haunting of Molly Hartley,2018,-,-,-,-,-,-,-,-,False,-,-,-
Violet Evergarden: Special,2018,-,-,-,-,-,-,-,-,False,-,-,-
LEGO Jurassic World: The Indominus Escape,2016,7+,5.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Grego Rossello: Disculpe las molestias,2019,-,-,-,-,-,-,-,-,False,-,-,-
Nowhere Man,2019,18+,5.4,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Sleepless Society: Bedtime Wishes,2019,-,-,-,-,-,-,-,-,False,-,-,-
Gun City,2018,-,6.3,1.0,0.0,0.0,0.0,Netflix,Selected territories,True,-,-,-
Heneral Luna,2018,18+,7.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Judah Friedlander: America Is the Greatest Country in the United States,2017,-,7.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The B-Side: Elsa Dorfman's Portrait Photography,2017,18+,6.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Zumbo's Just Desserts,2017,7+,6.9,1.0,0.0,0.0,0.0,Seven Network,"Worldwide
",True,-,-,-
Kristy,2015,-,5.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
"Bring It On, Ghost",2019,-,-,-,-,-,-,-,-,False,-,-,-
Mehandi Circus,2019,-,-,-,-,-,-,-,-,False,-,-,-
Tomorrow with You,2019,-,7.4,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Tunnel,2019,16+,8.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Tunnel,2019,16+,8.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Tunnel,2017,16+,8.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
My Brother ... Nikhil,2018,-,-,-,-,-,-,-,-,False,-,-,-
Shorgul,2018,-,-,-,-,-,-,-,-,False,-,-,-
Siddhant,2018,-,-,-,-,-,-,-,-,False,-,-,-
The Degenerates,2018,18+,6.1,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Jungle School,2018,-,-,1.0,0.0,0.0,0.0,-,-,False,-,-,-
SPF-18,2017,13+,3.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Forks Over Knives,2019,7+,7.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Seis Manos,2019,18+,7.3,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Benji's Very Own Christmas Story,2018,all,5.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Black Prince,2018,13+,6.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Truth or Dare,2018,16+,5.0,1.0,0.0,1.0,0.0,-,-,False,-,-,-
Cult of Chucky,2017,18+,5.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Rodney Carrington: Here Comes the Truth,2017,-,-,-,-,-,-,-,-,False,-,-,-
Security,2017,-,-,-,-,-,-,-,-,False,-,-,-
Arsenio Hall: Smart & Classy,2019,-,-,-,-,-,-,-,-,False,-,-,-
Shine On with Reese,2019,-,7.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,2019,13+,7.1,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Kings,2018,18+,5.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Pup Star,2016,all,4.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
A 3 Minute Hug,2019,-,6.4,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Little Miss Sumo,2019,-,6.6,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Equals,2018,13+,6.1,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Pup Star: Better 2Gether,2017,all,4.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
I Am the Pretty Thing That Lives in the House,2016,-,4.5,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Into the Inferno,2016,-,7.2,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
The African Doctor,2016,-,7.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
They Are Everywhere,2016,-,5.4,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Trailer Park Boys: Out of the Park: Europe,2016,18+,6.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
West Coast,2016,-,5.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
"Wait, My Youth",2019,-,-,-,-,-,-,-,-,False,-,-,-
14 Cameras,2018,18+,4.5,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Dragon Tiger Gate,2018,-,6.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Beyond Stranger Things,2017,-,-,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Joan Didion: The Center Will Not Hold,2017,-,7.4,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
7 años,2016,-,-,-,-,-,-,Netflix,Worldwide,True,-,-,-
Manson Family Vacation,2015,-,5.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
A Little Thing Called First Love,2019,-,-,-,-,-,-,-,-,False,-,-,-
The Last Whistle,2019,7+,4.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Been So Long,2018,-,5.4,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Dovlatov,2018,-,6.4,1.0,0.0,0.0,0.0,Netflix,"United States, United Kingdom[290]",True,-,-,-
Incoming,2018,18+,3.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Jefe,2018,18+,5.4,1.0,0.0,0.0,0.0,Netflix,Selected territories,True,-,-,-
Santo Cachón,2018,-,-,-,-,-,-,-,-,False,-,-,-
Shirkers,2018,-,7.4,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Terrorism Close Calls,2018,-,5.8,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
W/O Ram,2018,-,5.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Strange Weather,2017,18+,5.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
A Tale of Love and Darkness,2019,13+,6.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Assimilate,2019,13+,5.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Brotherhood,2019,16+,7.6,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Consequences ,2019,-,-,-,-,-,-,-,-,False,-,-,-
Dolemite Is My Name,2019,18+,7.3,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Drug Squad: Costa del Sol,2019,-,6.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
It Takes a Lunatic,2019,-,6.5,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Monzón: A Knockout Blow,2019,18+,8.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
My Next Guest with David Letterman and Shah Rukh Khan,2019,-,9.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Nailed It! France,2019,-,6.4,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Nailed It! Spain,2019,-,5.4,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Prank Encounters,2019,18+,5.0,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Rattlesnake,2019,-,4.6,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
The Awakening of Motti Wolkenbruch,2019,-,6.6,1.0,0.0,0.0,0.0,Netflix,Selected territories,True,-,-,-
The Untamed,2019,7+,8.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
DreamWorks Spooky Stories,2018,-,-,-,-,-,-,-,-,False,-,-,-
Queens vs. Kings,2018,-,-,-,-,-,-,-,-,False,-,-,-
Ronnie Coleman: The King,2018,-,7.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Meet the Trumps: From Immigrant to President,2017,-,4.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Hateful Eight,2017,18+,7.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Walt Disney Animation Studios Short Films Collection,2015,all,7.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Daybreak,2019,18+,6.7,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Echo in the Canyon,2019,13+,7.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Revenge of the Pontianak,2019,-,5.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Baahubali: The Beginning (English Version),2018,-,-,-,-,-,-,-,-,False,-,-,-
Bodyguard,2018,18+,8.1,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Jack Whitehall: At Large,2017,18+,6.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Mist,2017,18+,5.4,1.0,0.0,0.0,0.0,-,-,False,-,-,-
E-Team,2014,-,7.1,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
DreamWorks Spooky Stories: Volume 2,2012,-,-,-,-,-,-,-,-,False,-,-,-
American Heist,2019,-,-,-,-,-,-,-,-,False,-,-,-
"Breakfast, Lunch & Dinner",2019,18+,6.7,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Dancing with the Birds,2019,-,8.3,1.0,0.0,0.0,0.0,Netflix,Worldwide,True,-,-,-
Master Z: The Ip Man Legacy,2019,-,-,-,-,-,-,-,-,False,-,-,-
ADAM SANDLER 100% FRESH,2018,-,-,-,-,-,-,-,-,False,-,-,-
Here to Heart,2018,7+,8.0,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Scorpion King 5: Book of Souls,2018,-,-,-,-,-,-,-,-,False,-,-,-
While We're Young,2017,18+,6.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Hunter's Prayer,2019,-,-,-,-,-,-,-,-,False,-,-,-
I'll See You in My Dreams,2019,13+,6.7,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Jenny Slate: Stage Fright,2019,-,5.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Texas Chainsaw Massacre,2019,-,-,-,-,-,-,-,-,False,-,-,-
Tracers,2019,13+,5.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
يوم الدين,2019,-,-,-,-,-,-,-,-,False,-,-,-
God Knows Where I Am,2018,-,7.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Aashayein,2017,13+,7.1,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Bhool Bhulaiyaa,2017,-,7.3,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Humko Deewana Kar Gaye,2017,13+,5.2,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Kajraare,2017,-,2.9,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Karzzzz,2017,-,2.1,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Patiala House,2017,-,5.6,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Ready,2017,-,4.7,1.0,0.0,1.0,0.0,-,-,False,-,-,-
Results,2015,18+,5.4,1.0,0.0,0.0,0.0,-,-,False,-,-,-
Free Fire,2019,18+,6.4,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Rainbow Troops,2018,-,7.8,1.0,0.0,0.0,0.0,-,-,False,-,-,-
The Liar,2017,-,-,-,-,-,-,-,-,False,-,-,-
